CLIENT ID,CLIENT_SEGMENT,AVG CONSO,AVG BASKET SIZE,RECEIVED_COMMUNICATION
19465230,3,45,180,1
19465237,6,85,255,1
19465356,5,"16,67",100,1
19466153,1,"149,17","162,73",1
19466217,6,150,"257,14",1
19466268,3,"60,58","145,4",1
19466459,1,"133,42","200,13",1
19466658,3,"39,17","58,75",1
19467125,3,"51,67",124,1
19467157,2,"123,33",370,1
19467709,3,"43,33",260,1
19467781,2,"116,67",700,1
19467939,3,"58,92","176,75",1
19468013,6,60,240,1
19468118,6,"20,83",125,1
19469224,1,"170,83","186,36",1
19469598,3,"70,83","121,43",1
19469713,1,"106,67","142,22",1
19470424,3,25,150,1
19470449,3,"37,5",90,1
19470542,1,"174,83","209,8",1
19470606,1,"92,5","65,29",1
19470768,2,"120,83",290,1
19470769,4,"12,5",75,1
19471120,2,"116,67",280,1
19471197,6,"283,42","566,83",1
19471289,2,"91,67",275,1
19471573,3,50,300,1
19471660,4,"42,5",85,1
19471679,3,"59,17","101,43",1
19471997,2,"62,5",250,1
19472269,2,"98,33",295,1
19472831,3,"41,67","166,67",1
19473000,4,"16,75","100,5",1
19473334,1,175,300,1
19473357,6,"112,5",675,1
19473422,3,"54,17","162,5",1
19473438,6,"120,92","69,1",1
19473591,5,"8,33",100,1
19473933,3,"62,5",250,1
19474000,4,"43,33",65,1
19474887,3,"62,58","187,75",1
19475180,3,"75,08","100,11",1
19475264,3,"54,75",219,1
19475961,1,"111,42","222,83",1
19475974,6,"54,17","162,5",1
19476499,3,25,150,1
19476512,2,"83,33",200,1
19476597,1,"146,42","146,42",1
19476718,1,"150,92","201,22",1
19476880,2,"383,33",920,1
19477100,4,"20,83",125,1
19477764,1,"72,58","145,17",1
19478090,4,"16,67",100,1
19478301,4,25,150,1
19478311,2,"58,33",350,1
19478428,1,"87,5",105,1
19478446,4,"16,67",200,1
19478508,4,"16,67",100,1
19478570,3,50,120,1
19478841,4,"55,83","83,75",1
19479294,3,"41,67",125,1
19479577,3,"33,33",200,1
19479940,5,"4,17",50,1
19480438,3,60,180,1
19480584,3,"38,08","228,5",1
19480601,2,"79,17","316,67",1
19480811,3,"56,67",170,1
19481123,1,"208,33","416,67",1
19481848,5,5,60,1
19481971,6,"316,67","345,45",1
19482170,3,"47,5",114,1
19482439,2,"68,92","165,4",1
19482538,2,"83,33",200,1
19482639,4,"20,83",125,1
19482901,4,"12,5",50,1
19483245,2,"117,5",282,1
19483427,4,"20,83","83,33",1
19483722,1,"120,83","241,67",1
19483861,2,"76,67",230,1
19483882,1,"158,92","211,89",1
19484059,2,"83,42","333,67",1
19484266,1,"135,83","148,18",1
19484797,2,"158,33","633,33",1
19484876,1,"64,5",129,1
19485083,1,100,"171,43",1
19485150,3,"66,67",100,1
19485270,2,"66,67",160,1
19485490,1,175,300,1
19485522,3,"33,33",200,1
19485713,1,"111,67","103,08",1
19485969,2,"210,58","631,75",1
19486388,3,"37,5",225,1
19486537,3,"80,83","107,78",1
19487618,4,"33,33",100,1
19488047,4,"12,5",150,1
19488271,1,"235,83",283,1
19488744,4,"12,5",75,1
19489607,1,"287,25","181,42",1
19489767,4,"12,5",150,1
19490565,4,"10,83",130,1
19491432,2,"66,67","266,67",1
19491641,1,"88,42","117,89",1
19491780,1,"112,5",225,1
19491877,2,"208,33",625,1
19492424,6,"66,67",400,1
19492456,1,"166,67","285,71",1
19492551,2,70,168,1
19492982,6,"2,5",30,1
19493231,3,"59,17","88,75",1
19493424,2,"83,42","200,2",1
19493473,1,"84,17","144,29",1
19493481,3,"53,33","106,67",1
19493535,2,"91,67",220,1
19493673,1,"104,17","208,33",1
19493792,2,"91,67",550,1
19494449,1,"180,83","166,92",1
19494526,1,"108,33",130,1
19494534,3,"52,58","126,2",1
19494793,1,"100,08","200,17",1
19495022,1,"313,33",235,1
19495347,4,"12,5",75,1
19495373,4,"21,67","86,67",1
19495548,1,75,150,1
19495621,6,"58,33",140,1
19495685,1,"82,33","141,14",1
19495718,2,"120,83","362,5",1
19497543,3,"58,33","233,33",1
19497554,3,"45,83",275,1
19497733,3,"66,67",80,1
19498142,3,"83,42","100,1",1
19498174,3,"38,08","228,5",1
19498964,3,50,200,1
19499154,3,"62,5","187,5",1
19499397,3,"61,5",82,1
19499714,4,"33,42","200,5",1
19500669,6,"105,83","181,43",1
19500677,2,"70,92","283,67",1
19501193,1,"132,5","198,75",1
19501544,1,75,150,1
19501636,2,"155,08","372,2",1
19502021,2,"120,83",290,1
19502155,3,"39,17","156,67",1
19502675,4,"25,83","103,33",1
19503131,3,60,90,1
19503384,1,"117,83",202,1
19503451,2,"137,5",550,1
19503995,1,"96,67",116,1
19504023,3,"33,33",200,1
19504410,3,50,200,1
19504677,4,"8,33",100,1
19504827,4,"17,5",105,1
19504867,1,"216,67","371,43",1
19504921,1,"125,92","251,83",1
19505560,4,"30,83","123,33",1
19506060,1,"79,25","95,1",1
19506389,4,"11,67","46,67",1
19506477,6,"73,42","440,5",1
19507198,3,60,120,1
19507203,2,"66,67",200,1
19507514,1,265,"72,27",1
19507535,3,"96,67","105,45",1
19507728,1,"120,83","161,11",1
19508137,1,"182,5","273,75",1
19508388,4,15,90,1
19508425,2,"33,33",400,1
19508447,4,"16,67",200,1
19508600,3,"62,5",375,1
19509434,6,"56,75","85,13",1
19509435,1,"65,58","131,17",1
19509458,3,"37,5","112,5",1
19509584,3,"33,33",200,1
19509841,4,"20,83","83,33",1
19510100,2,100,400,1
19511538,2,"262,5",630,1
19511653,1,"107,5",129,1
19511862,1,"77,5","132,86",1
19511906,4,25,100,1
19512353,1,"116,67",200,1
19512659,3,"33,33",200,1
19513211,6,"104,17","416,67",1
19513271,3,"41,67","83,33",1
19513443,2,"66,67",160,1
19513461,4,"8,33",100,1
19513830,1,"69,25","103,88",1
19514010,5,"9,17","36,67",1
19514063,6,"29,17",350,1
19514181,3,"62,5",150,1
19514207,4,"14,17",85,1
19514348,6,275,275,1
19514447,1,"104,17","178,57",1
19514498,3,"61,42",67,1
19514867,1,"162,25","139,07",1
19514992,4,25,100,1
19515050,1,"179,17","358,33",1
19515239,2,75,450,1
19515424,1,"129,25","258,5",1
19515537,2,"129,17",310,1
19517174,3,"16,67",200,1
19517262,1,134,201,1
19517400,4,25,50,1
19517931,4,"18,08","72,33",1
19518025,3,50,100,1
19518132,2,"88,08","211,4",1
19518349,2,"66,67",160,1
19518409,3,"58,33",175,1
19518563,3,"37,5",225,1
19518878,2,"66,67",160,1
19519541,3,"33,33",200,1
19519822,1,"124,17","186,25",1
19520344,3,"16,67",200,1
19520519,2,"66,67","266,67",1
19520837,3,"61,67","105,71",1
19520954,1,"93,33",140,1
19521265,3,"41,67",250,1
19521407,3,"45,83",110,1
19521497,6,"67,25","201,75",1
19521589,1,"245,92","268,27",1
19521666,6,"112,5","192,86",1
19521917,2,"37,5",225,1
19522070,1,70,140,1
19522076,3,"41,67",125,1
19522281,4,"12,58","37,75",1
19522509,1,100,"171,43",1
19522956,4,"8,33",100,1
19523490,2,150,360,1
19523718,4,30,90,1
19523769,2,"78,08","187,4",1
19523780,4,25,150,1
19524107,2,"66,67",200,1
19524220,2,50,300,1
19524653,2,"88,33","353,33",1
19524758,2,70,280,1
19525230,4,"16,67",50,1
19525253,3,"41,67","83,33",1
19525370,4,"12,5",150,1
19525413,6,"162,5",390,1
19525431,2,"79,17","316,67",1
19525803,4,"9,17",110,1
19526002,1,"93,08","186,17",1
19526913,4,"29,17",70,1
19527306,2,"141,67",340,1
19527530,4,"9,17",110,1
19527554,4,"11,67","46,67",1
19527896,1,"137,58","165,1",1
19528494,4,"8,33",100,1
19528959,1,"93,08","159,57",1
19529065,1,"66,67","133,33",1
19529621,4,"31,67","63,33",1
19529989,3,45,108,1
19530275,2,75,225,1
19530300,1,"141,75","154,64",1
19530734,1,"270,83","541,67",1
19530787,6,"370,83","494,44",1
19531003,4,"0,83",10,1
19531026,1,"95,83","191,67",1
19531050,6,"66,67",400,1
19531330,1,"89,25","97,36",1
19531590,6,"16,67",200,1
19531762,2,"76,67",184,1
19532443,1,"185,58","247,44",1
19533142,6,"37,5",225,1
19533150,3,65,78,1
19533409,1,"109,17","145,56",1
19533748,2,"100,08","600,5",1
19533918,3,"39,17",235,1
19533963,3,50,150,1
19533980,2,"79,17","237,5",1
19534216,6,"145,83",350,1
19534465,6,75,300,1
19535190,3,"42,5",102,1
19535459,2,100,240,1
19535738,3,"41,67",125,1
19535855,1,"91,67","157,14",1
19535939,3,25,300,1
19536560,3,"33,42","200,5",1
19536621,2,"66,67",400,1
19536893,3,"63,33",95,1
19536991,1,"96,42","144,63",1
19537272,3,"54,17","216,67",1
19537374,2,"333,33",1000,1
19537597,4,"8,33",100,1
19537611,2,"75,08","450,5",1
19538099,1,125,"214,29",1
19538106,6,"20,83",250,1
19539109,1,"75,83","151,67",1
19539131,4,"38,33","153,33",1
19539738,3,"62,5",125,1
19540136,2,"66,75","200,25",1
19540796,2,"66,75","160,2",1
19540929,1,80,"137,14",1
19540979,3,"33,33",200,1
19541547,4,"20,83",250,1
19541609,3,"29,17",175,1
19542083,4,"33,33",100,1
19542275,2,75,225,1
19542277,2,50,300,1
19542454,2,50,300,1
19542706,2,"37,5",225,1
19543132,4,"16,67",200,1
19543387,3,"57,5","172,5",1
19543776,3,"55,83",134,1
19543990,3,"42,5",255,1
19544173,1,"120,83","207,14",1
19544191,3,50,150,1
19544326,3,"16,67",200,1
19544419,2,"70,83","212,5",1
19544507,3,"48,33","193,33",1
19544545,1,"108,33","185,71",1
19544575,4,"35,83","71,67",1
19544817,6,"137,5",330,1
19544834,1,"91,75","157,29",1
19544961,2,"70,83","283,33",1
19545937,2,"37,5",225,1
19546109,3,"45,83","137,5",1
19547076,4,"17,5",105,1
19547152,3,75,"52,94",1
19547168,3,"54,17","216,67",1
19547223,4,"9,17",55,1
19547448,4,10,40,1
19547559,2,"66,75",267,1
19547789,1,"124,17","114,62",1
19547832,4,"25,83",155,1
19547961,2,"62,5",250,1
19548429,1,"142,25","284,5",1
19548701,6,"58,33",350,1
19548810,2,"33,33",400,1
19548849,4,"47,5",95,1
19549054,6,"176,67",212,1
19549250,2,"333,33",1000,1
19549269,1,"87,5",150,1
19549274,1,"122,67","210,29",1
19549589,2,"70,83","212,5",1
19549681,1,"138,33","237,14",1
19549704,3,"62,58","187,75",1
19549926,4,"27,5","47,14",1
19550661,2,"88,42","212,2",1
19551308,2,"66,67",200,1
19551646,6,"84,17","144,29",1
19551884,1,"250,92","200,73",1
19551981,3,"45,83","183,33",1
19552117,1,"94,75","189,5",1
19552315,4,"30,83","92,5",1
19552336,3,"33,33","133,33",1
19552401,2,"69,17",166,1
19553036,4,"45,83","91,67",1
19553434,3,50,200,1
19554351,4,"11,67",140,1
19554443,3,60,180,1
19554756,3,"62,5","107,14",1
19554817,4,25,150,1
19555072,1,"106,75","98,54",1
19555419,4,"21,42",257,1
19555451,3,"59,25","177,75",1
19555750,3,"36,67",88,1
19556212,4,"20,83","41,67",1
19557501,2,25,300,1
19557679,6,"337,5",675,1
19557733,4,"4,25",51,1
19558141,4,"25,83",155,1
19558266,6,"16,67",200,1
19558743,2,60,240,1
19558751,4,"16,67",200,1
19559603,3,"37,5","112,5",1
19559626,1,"118,33",142,1
19560111,6,"33,33",200,1
19560118,4,"34,17","68,33",1
19560142,1,200,"266,67",1
19560494,6,"123,33",148,1
19560614,3,"58,33",175,1
19560749,2,"50,58","303,5",1
19560948,4,"17,5","52,5",1
19560991,2,"108,33","433,33",1
19561210,2,"104,17","416,67",1
19561329,1,"104,75","83,8",1
19561522,3,"34,75","208,5",1
19561835,6,"158,33","316,67",1
19561868,4,"12,5",150,1
19561932,4,25,100,1
19562012,4,20,120,1
19562117,2,"66,67","266,67",1
19562360,3,"45,92","183,67",1
19563231,3,50,150,1
19563258,2,100,400,1
19563327,4,"16,67",200,1
19565641,2,"100,08","300,25",1
19566211,3,"16,67",200,1
19566600,1,"204,17",245,1
19566631,1,"150,67","180,8",1
19566753,1,"124,17","165,56",1
19566782,2,"87,58","210,2",1
19566894,3,"62,58","187,75",1
19566943,1,"116,67",200,1
19567127,2,"64,17",154,1
19567265,1,"75,08","81,91",1
19567404,2,"104,17","312,5",1
19567779,3,"49,17",295,1
19567812,4,"24,17","32,22",1
19569107,1,"148,33","161,82",1
19569569,1,"104,17","96,15",1
19569624,4,"12,5",150,1
19570945,2,"145,83","583,33",1
19571355,3,"16,67",200,1
19571502,2,"96,42","289,25",1
19572027,1,"221,42","379,57",1
19572918,1,"145,83",250,1
19572939,2,"92,25","221,4",1
19573442,6,100,400,1
19573567,2,"154,17","462,5",1
19574623,2,"238,33",572,1
19575156,3,"70,83",85,1
19575423,3,"20,83",250,1
19576101,6,"37,5",225,1
19576144,6,300,600,1
19576248,3,"41,67","166,67",1
19576525,2,"104,17",250,1
19577105,3,50,300,1
19577203,1,"87,5",175,1
19577407,5,5,60,1
19577418,6,"175,58","210,7",1
19577858,1,150,200,1
19577914,1,"77,5","132,86",1
19577922,6,"27,5","47,14",1
19577966,3,"53,33","213,33",1
19578091,5,"4,17",50,1
19578208,1,"108,33","216,67",1
19578405,4,"16,67",200,1
19578478,3,"70,83","283,33",1
19578481,6,"79,25",317,1
19578918,2,"105,83","317,5",1
19579009,1,"99,75","119,7",1
19579163,3,"39,25","78,5",1
19579914,3,"66,67",100,1
19580004,3,"36,67",110,1
19580149,2,"54,17","216,67",1
19580361,3,"54,17","216,67",1
19580623,3,"41,67",100,1
19581238,3,"62,5","107,14",1
19581341,2,"66,75",267,1
19581935,2,"58,42","233,67",1
19582130,2,"70,83","212,5",1
19582752,4,"33,33",100,1
19583581,3,"49,17","147,5",1
19583813,1,"63,33","84,44",1
19584001,4,"31,67","126,67",1
19584577,3,"40,58","162,33",1
19584989,3,"51,67",155,1
19585172,1,100,200,1
19585308,3,"54,17",130,1
19585357,2,100,600,1
19585741,5,"6,67","26,67",1
19585975,1,150,300,1
19586887,3,"50,08","100,17",1
19587196,3,"26,67",160,1
19587339,4,"21,67",130,1
19587591,5,"7,5",90,1
19587805,3,50,200,1
19587876,3,"45,92","183,67",1
19587896,3,"83,42","100,1",1
19589001,3,"58,33",175,1
19589440,6,"363,33","396,36",1
19589958,2,"108,33",650,1
19590267,3,"40,08","120,25",1
19590279,3,"54,17",325,1
19590436,6,"21,67",130,1
19590628,5,"12,5",50,1
19590663,5,"8,33",100,1
19590992,4,"23,33",40,1
19591157,6,"59,17","37,37",1
19591378,4,"16,67",200,1
19591791,6,"151,67",130,1
19591888,4,"18,33",110,1
19592283,6,"83,33","333,33",1
19592684,4,"20,83",125,1
19593219,2,"116,67",700,1
19593389,1,100,200,1
19593392,3,"41,67",125,1
19593444,2,"79,17","316,67",1
19593835,6,"54,17",130,1
19594273,3,"50,08","300,5",1
19594456,6,"50,83","152,5",1
19594710,1,"152,5","166,36",1
19594922,1,100,200,1
19595453,4,"33,33",200,1
19595986,2,75,225,1
19596769,1,"89,17","97,27",1
19596855,6,35,420,1
19596872,3,"39,17",94,1
19596949,4,"30,92","17,67",1
19597152,2,"112,5","337,5",1
19597519,1,"90,92","181,83",1
19597604,2,"66,67",200,1
19598424,1,"129,17","91,18",1
19598662,3,"59,17",142,1
19598707,2,"91,67",275,1
19598784,1,100,"171,43",1
19598961,2,"83,33",200,1
19599241,3,"56,75","97,29",1
19599296,3,"83,42","100,1",1
19599958,2,75,180,1
19599959,2,"107,5",258,1
19600369,3,"57,5","86,25",1
19600445,4,"32,5","97,5",1
19600682,1,"91,67","183,33",1
19600941,3,"33,33",200,1
19600978,2,"66,67",400,1
19601351,3,"54,17","216,67",1
19601433,2,"126,67",304,1
19601514,3,"38,33",115,1
19601997,2,"58,33",350,1
19602113,3,55,132,1
19603380,5,"5,08","30,5",1
19603703,1,"98,33","107,27",1
19604013,2,"66,67","266,67",1
19604017,3,"91,67","122,22",1
19604119,5,"4,17",50,1
19604158,2,"83,33","333,33",1
19605423,4,"10,08","30,25",1
19605526,4,"21,67",130,1
19605953,2,"108,33",325,1
19605958,5,10,60,1
19606000,3,"47,5",190,1
19606513,3,"63,33","108,57",1
19606773,3,"29,17",175,1
19607415,3,"33,33",200,1
19607546,5,"4,17",50,1
19607871,3,"45,83","183,33",1
19607909,6,"66,75","80,1",1
19608102,3,"62,5","107,14",1
19608194,2,125,375,1
19608461,6,25,300,1
19608503,2,"204,25",817,1
19608772,2,"37,58","225,5",1
19608994,1,"230,92","197,93",1
19609070,1,"95,83","88,46",1
19609211,6,"184,17","315,71",1
19609551,6,"70,83",170,1
19609791,6,"48,92","146,75",1
19611342,1,"86,67","41,6",1
19611385,4,"55,83","95,71",1
19611430,2,75,180,1
19611437,2,"133,33",400,1
19612213,2,"166,67",400,1
19612549,6,"150,58","225,88",1
19612710,6,"45,83",275,1
19612771,2,"93,33",224,1
19612792,2,"66,67",400,1
19613107,4,"29,17",175,1
19613477,2,"71,42","214,25",1
19613728,5,"5,83",35,1
19614152,6,"70,83","94,44",1
19614206,2,"120,83","362,5",1
19614207,3,"50,83","203,33",1
19614247,6,"70,83",425,1
19614341,4,"20,83",125,1
19614422,1,"100,08","200,17",1
19614565,3,"20,83",250,1
19614588,4,"16,67",200,1
19614844,4,"17,25","103,5",1
19615012,5,"6,67",80,1
19615077,3,35,210,1
19615215,1,"145,83","218,75",1
19615391,6,"70,92","141,83",1
19615946,3,"42,5",102,1
19616297,4,"30,92","92,75",1
19616515,3,50,150,1
19616840,3,"38,33","153,33",1
19617831,4,"26,67",80,1
19618337,1,"126,67",190,1
19618403,2,"79,83","191,6",1
19618844,4,"16,67",100,1
19618958,2,"62,5",250,1
19619502,2,100,300,1
19619605,3,"33,33",200,1
19619785,4,"33,33",200,1
19619928,6,"33,33",100,1
19619950,3,"94,17","102,73",1
19620191,3,"63,33",152,1
19620253,3,"41,67",500,1
19620256,2,"66,67",200,1
19620750,2,"66,67",400,1
19621262,4,25,100,1
19621305,4,25,100,1
19621654,6,"191,67",460,1
19622009,2,80,192,1
19622615,3,"33,33",200,1
19622659,4,20,80,1
19623239,1,"135,83","203,75",1
19623279,1,"133,33","228,57",1
19623349,3,"41,67","166,67",1
19623896,6,"83,33",200,1
19623903,3,"54,17","162,5",1
19624099,4,"16,67",100,1
19624152,3,"62,5",150,1
19624154,3,"33,33",200,1
19624678,1,"166,75","181,91",1
19625211,4,"8,33",100,1
19625393,1,"90,83","136,25",1
19625449,6,"30,83","92,5",1
19625452,1,"125,08","150,1",1
19626148,1,"191,67","209,09",1
19626481,2,"116,67",280,1
19626510,1,"136,67","126,15",1
19626961,3,"44,17","75,71",1
19627324,2,"83,33",200,1
19627618,2,100,400,1
19627954,5,"10,83",65,1
19628034,3,"26,67",160,1
19628045,4,"20,83",125,1
19628631,4,"16,67",100,1
19628970,4,"17,5","52,5",1
19629753,1,"94,17","188,33",1
19629762,1,"146,42",251,1
19629949,4,"29,17",175,1
19630030,6,"40,83",245,1
19630511,6,"101,67","174,29",1
19630550,4,"30,83","123,33",1
19630717,3,"59,25",79,1
19630828,1,"85,92","79,31",1
19631371,2,"133,33",400,1
19631408,4,15,60,1
19631746,2,"154,25","370,2",1
19631960,1,"154,17","264,29",1
19632566,2,"83,33",200,1
19632741,2,75,225,1
19633650,3,"41,67","166,67",1
19633761,4,"33,33",50,1
19633797,1,"112,5","122,73",1
19633801,6,"383,33",920,1
19633802,4,"33,33",100,1
19633940,2,"66,75",267,1
19634599,3,"33,33",200,1
19634691,2,"91,67",550,1
19635260,2,"33,33",400,1
19635294,6,"95,83","383,33",1
19635347,4,25,300,1
19635393,4,"10,83","43,33",1
19635548,4,"45,83","78,57",1
19635604,2,100,400,1
19636138,2,"138,33",332,1
19636825,1,"150,92","258,71",1
19637194,2,"88,33",265,1
19637287,5,"9,17",55,1
19637668,1,"124,17","165,56",1
19637925,3,"58,33",175,1
19638293,1,200,200,1
19638384,3,"41,67",250,1
19639517,1,150,200,1
19639715,4,"47,5","81,43",1
19639792,2,"83,33",250,1
19639847,3,"29,17",175,1
19639946,1,"216,75","200,08",1
19640119,3,"45,83","183,33",1
19640568,3,"45,83","91,67",1
19640752,2,"208,33",500,1
19641408,4,"33,33",100,1
19641409,2,"108,33",260,1
19641504,4,"37,5","64,29",1
19641645,4,"34,17","102,5",1
19642154,2,"133,42","320,2",1
19642200,4,"61,67","67,27",1
19642461,2,"108,33",260,1
19643003,3,"68,33","102,5",1
19643070,5,5,30,1
19643147,1,"195,83","261,11",1
19643164,6,"33,33",400,1
19643413,6,"54,17","216,67",1
19643446,4,"28,33","113,33",1
19643499,2,"87,5",350,1
19643922,1,"129,17","258,33",1
19644205,1,"142,5","213,75",1
19644808,4,"20,83",125,1
19645093,3,"33,33",200,1
19645741,2,"79,17","237,5",1
19646933,4,"20,83",125,1
19647471,6,"216,67",325,1
19647613,1,"143,08","107,31",1
19647938,2,"73,92","177,4",1
19648032,1,"97,5",195,1
19648360,3,"37,58","90,2",1
19648845,2,50,300,1
19649193,6,"112,5",450,1
19649997,3,"45,83","78,57",1
19650402,3,"41,67",100,1
19650477,1,"82,5",90,1
19650616,2,"83,33",250,1
19650651,1,"82,5",99,1
19650790,2,"191,75","460,2",1
19650800,1,"103,33","177,14",1
19651507,4,"24,17","96,67",1
19651613,1,"81,67","163,33",1
19651829,2,"79,17","237,5",1
19652560,6,"166,67","333,33",1
19653393,4,"33,33",100,1
19653398,1,"226,25","387,86",1
19654119,4,"41,75","71,57",1
19654731,6,"11,67",70,1
19654857,4,"16,67",200,1
19654998,1,"94,75","113,7",1
19655213,2,"66,75","200,25",1
19655961,2,"54,17",325,1
19656621,4,"32,5","97,5",1
19657002,4,"20,92","125,5",1
19657101,1,"126,67","138,18",1
19657176,4,"17,5","52,5",1
19657275,6,"95,83","383,33",1
19658047,2,"54,17","216,67",1
19658297,1,"84,17","168,33",1
19658362,2,"58,33",350,1
19658677,6,"16,67",200,1
19658975,1,"100,08","200,17",1
19658999,3,"33,33",200,1
19659029,5,"4,17",50,1
19659304,3,"57,5",138,1
19659361,1,"119,17","102,14",1
19659481,2,"112,5","337,5",1
19659487,6,"129,17",775,1
19659887,4,"16,67",200,1
19660626,1,"100,08","200,17",1
19661635,3,50,150,1
19661641,4,5,60,1
19662082,4,"36,67","48,89",1
19662504,3,50,100,1
19662680,2,"62,58","250,33",1
19662800,3,25,150,1
19663364,1,"100,08","171,57",1
19663481,6,"8,33",100,1
19663764,4,"23,33",70,1
19664080,2,"66,67",200,1
19664129,2,"116,67","466,67",1
19664204,1,"91,75","183,5",1
19664515,6,"241,67","414,29",1
19664533,4,"23,33","93,33",1
19664753,6,"116,67",350,1
19664774,2,"158,33",380,1
19665311,2,150,900,1
19665402,2,"104,17","416,67",1
19665945,4,"15,83",95,1
19666345,2,"66,67",200,1
19666588,4,25,100,1
19666934,1,"110,92","166,38",1
19666976,3,"76,67","76,67",1
19668035,2,100,400,1
19668065,4,"47,5",95,1
19668379,4,"29,17","116,67",1
19668591,6,"41,67",125,1
19668767,1,"170,83","341,67",1
19668976,2,"33,33",400,1
19669285,2,"104,17",250,1
19670402,4,"20,83","62,5",1
19670953,2,"83,33",250,1
19671296,2,"133,33",400,1
19671661,3,"37,5","112,5",1
19671776,2,"83,33",250,1
19671787,4,"3,33",40,1
19671993,3,"83,33","90,91",1
19672014,3,40,60,1
19672573,3,"58,33",175,1
19672625,2,"75,08","180,2",1
19672651,1,"119,17","238,33",1
19673952,1,"141,67","242,86",1
19674291,3,"44,17",106,1
19674508,3,"45,83",55,1
19674987,5,"8,33",50,1
19676043,2,"66,67",200,1
19676628,6,"354,17","1062,5",1
19676946,4,"37,5",225,1
19676994,3,50,200,1
19676996,1,"119,25","130,09",1
19677255,1,"191,67","209,09",1
19677472,4,"23,33",70,1
19677976,3,"42,5","127,5",1
19678250,1,"177,5","304,29",1
19678272,5,"2,5",30,1
19678358,3,"39,17","156,67",1
19678527,2,"79,17","237,5",1
19678718,2,"104,17","312,5",1
19678938,1,"230,83","461,67",1
19679016,3,"42,25","84,5",1
19679591,2,80,240,1
19679844,2,75,300,1
19680711,6,325,300,1
19680743,4,"16,67",100,1
19680771,1,"100,83","134,44",1
19681306,1,"105,83","90,71",1
19681325,2,"87,5","262,5",1
19681326,4,50,100,1
19681513,4,"24,17","72,5",1
19682416,6,"15,83","27,14",1
19683148,3,"47,5",190,1
19683461,1,165,198,1
19683483,3,"41,67",250,1
19684067,4,"25,83","103,33",1
19684081,2,"62,5",375,1
19684694,1,"273,92","182,61",1
19684973,2,"87,5","262,5",1
19685461,2,"67,25","161,4",1
19685508,1,"493,92","296,35",1
19685704,3,"59,17",355,1
19685752,3,"74,17",89,1
19685970,3,"29,17",175,1
19686946,1,"216,67","371,43",1
19687209,3,"34,17",205,1
19687278,2,"62,5",375,1
19687805,1,"133,33",200,1
19687938,2,100,240,1
19687982,1,"111,67","191,43",1
